id,is_leaf,local_display_name,parent_id
822800,True,Red Porcelain,809872
822920,True,Houses & Habitats,822792
822928,True,Jianzhan,809872
823048,True,Toys,822792
823056,True,Pottery,809872
823176,True,"Collars, Harnesses & Leads",822792
823184,True,Chinese Calligraphy,809872
823304,True,Feeding Supplies,822792
823312,True,Chinese Painting,809872
823432,True,Exercise Wheels,822792
823440,True,Western Painting,809872
823560,True,Grooming Supplies,822792
823568,True,Rare Stone & Stone Carvings,809872
823688,True,Carriers,822792
823696,True,Sealcutting,809872
823824,True,Incense Burners & Spices,809872
823944,True,Odor & Stain Removers,822792
823952,True,Non-sports Trading Cards,810000
824080,True,Trading Card Accessories,810000
824208,True,Tongue Cleaners,849672
824336,True,Nail Art Kits,849032
824464,True,Hair Removal Device,849416
824592,True,Temporary Tattoos,848648
824720,True,False Eyelashes & Adhesives,848648
824848,True,Disinfectant Wipes,924424
825224,True,Tablets,995976
825480,True,Fans & Heatsinks,825352
825608,True,Processors,825352
825736,True,Motherboards,825352
825864,True,Graphics Cards,825352
825992,True,Power Supply Units,825352
826120,True,RAM,825352
826248,True,UPS & Stabilizers,825352
826376,True,PC Cases,825352
826504,True,Optical Drives,825352
826632,True,Sound Cards,825352
826896,False,test-row2ttp,800392
827016,True,USB Hubs & Card Readers,826760
827144,True,Webcams,826760
827272,True,Laptop Covers & Cases,826760
827400,True,Cooling Pads,826760
827528,True,Laptop Stands & Trays,826760
827656,True,Keyboard & Trackpad Covers,826760
827784,True,Laptop Batteries,826760
827912,True,Laptop Chargers & Adapters,826760
828040,True,Mouse Pads,826760
828296,True,Hard Drives,828168
828424,True,SSD,828168
828552,True,Network Attached Storage (NAS),828168
828680,True,Flash Drives & OTG Cables,828168
828808,True,Hard Disk Enclosures & Docking Stations,828168
828936,True,Compact Discs,828168
829064,True,Software,828168
829320,True,Modems & Wireless Routers,829192
829448,True,Repeaters,829192
829576,True,Wireless Adapters & Network Cards,829192
829704,True,Powerline Adapters,829192
829832,True,Network Switches & PoE,829192
829960,True,Network Cables & Connectors,829192
830088,True,KVM Switches,829192
830216,True,Print Servers,829192
830472,True,Typewriters,830344
830600,True,Access Control & Attendance Devices,830344
830728,True,Paper Shredders,830344
830856,True,Money Counters,830344
830984,True,Printers & Scanners,830344
831240,True,Office Binding Supplies,831112
831368,True,Office Cutting Supplies,831112
831624,True,School & Educational Supplies,831112
831752,True,Art Supplies,831112
831880,True,Notebooks & Paper,831112
832008,True,Envelopes & Postal Supplies,831112
832136,True,Gifts & Wrapping,831112
832264,True,Accounting Supplies,831112
832392,True,Desk Organizers & Accessories,831112
835720,True,Sports T-shirts,834568
835848,True,Sports Vests,834568
835976,True,Sports Shorts,834568
836104,True,Sports Leggings,834568
836232,True,Kids' Sports Clothing,834568
836360,True,Training & Gym Shoes,834696
836488,True,Roller & Ice Skates,834696
836616,True,Kids' Sport Shoes,834696
836744,True,Sports Eyewear,834824
836872,True,Sports Socks,834824
837000,True,Stopwatches & Timers,834824
837128,True,Rugby,834952
837256,True,Swimming,835080
837384,True,Boating,835080
837512,True,Snowboarding,835208
837640,True,Weight Training,835336
837768,True,Fitness Machines,835336
837896,True,Pull Up Bars,835336
838024,True,Hiking Sticks,835464
838152,True,Picnic Mats & Baskets,835464
838280,True,Camping Furniture,835464
838408,True,Cycling,835592
838792,True,Mukena,601348
839048,True,Islamic Tracksuits,838920
839304,True,White Shirt Sets,839176
839432,True,Umroh Packages,839176
839560,True,Ihram Clothing,839176
839688,True,Prayer Vests,601348
840592,False,Auto Test Category L3 001,840464
840840,True,Overalls,840712
840848,True,Auto Test Category L3 Leaf 001,840464
840968,True,Costumes & Accessories,840328
841096,True,Workwear & Uniforms,840328
841104,True,Antenna Toppers,930056
841224,True,Traditional Dress,840328
841232,True,Mud Flaps & Splash Guards,930056
841352,True,Underwear,840456
841360,True,Horns & Accessories,930056
841480,True,Vests,840456
841488,True,Chrome Trim & Accessories,930056
841608,True,Thermal Underwear,840456
841616,True,Car Roof Racks,930056
841736,True,Socks,840456
841864,True,Pajamas,840584
841872,True,Dry Cell Batteries,978952
841992,True,Bathrobes & Dressing Gowns,840584
842000,True,Button Batteries,978952
842120,True,Nightshirts,840584
842128,True,Universal Battery Chargers,978952
842256,True,Car Fragrance,930184
842512,True,Car Cameras,929928
842640,True,Insect & Pest Repellents,879112
842768,True,Digital Cameras,860040
842896,True,Baby Bottle Boxes & Drying Racks,877832
843152,True,Photocards,953352
843280,True,Deodorizing Sprays & Colognes,816392
843400,True,"Vest, Tank & Tube Tops",842248
843408,True,Sports Mats,835336
843528,True,Bodysuits,842248
843656,True,Costumes & Accessories,842632
843784,True,Workwear & Uniforms,842632
843912,True,Traditional Dress,842632
844040,True,Couples' Clothing Sets,842760
844296,True,Family Clothing Sets,842760
844552,True,Tights,842888
844680,True,Thermal Underwear,842888
844936,True,Bra Accessories,842888
845192,True,Lingerie,842888
845448,True,Socks,842888
845576,True,Bralettes,842888
845704,True,Underwear Sets,842888
845832,True,Pajamas,843016
845960,True,Bathrobes & Dressing Gowns,843016
846088,True,Nightdresses,843016
846216,True,Batik,843144
846344,True,Lace,843144
846352,True,Swim shorts & trunks,846224
846472,True,Cotton,843144
846480,True,Briefs,846224
846600,True,Wool,843144
846608,True,Rash Guard Swimsuits,846224
846728,True,"Velvet, Silk & Satin",843144
846736,True,Racing Swimwear,846224
846856,True,Leather,843144
846864,True,Bikinis,846224
846984,True,Polyester,843144
846992,True,Tankinis,846224
847112,True,Denim,843144
847120,True,Swimdresses,846224
847240,True,Canvas,843144
847248,True,One-Pieces,846224
847368,True,Kain Pasang,843144
847376,True,Cover Ups,846224
847496,True,Songket,843144
847624,True,Toasters,844168
847752,True,Rice & Pressure Cookers,844168
847880,True,Electric Steamers,844168
848008,True,Vacuum Sealers,844168
848136,True,Microwaves,844168
848264,True,Countertop Ovens,844168
848392,True,Electric Kettles,844168
848520,True,Juicers & Blenders,844168
849928,True,Air Conditioner,845064
850056,True,Water Heaters,845064
850184,True,Washing Machines & Dryers,845064
850312,True,Refrigerators & Freezers,845064
850440,True,Range Hoods,845064
850568,True,"Ovens, Ranges & Hobs",845064
850696,True,Dishwashers,845064
850824,True,Large Appliance Parts & Accessories,845064
850952,True,Laundry Equipment,845320
851080,True,Cleaning Equipment,845320
851208,True,Commercial Stoves,845320
851336,True,Fan & Exhaust Equipment,845320
851464,True,Refrigeration Equipment,845320
851592,True,Food Processing Equipment,845320
851720,True,Commercial Appliance Parts,845320
852744,True,Storage Bags,851848
852872,True,Storage Holders & Racks,851848
853000,True,Storage Bottles & Jars,851848
853128,True,Hooks & Rails,851848
853256,True,Bathroom Gadgets,851976
853384,True,Bathroom Sets,851976
853512,True,Bathing Accessories,851976
853640,True,Bath Mats,851976
853768,True,Shower Caps,851976
853896,True,Tapestries,852104
854024,True,Hanging Decor,852104
854152,True,Candles,852104
854280,True,Candle Holders,852104
854408,True,Mirrors,852104
854536,True,Refrigerator Magnets,852104
854664,True,Fengshui Ornaments,852104
854792,True,Religious Decorations,852104
854920,True,Buckets,852232
855048,True,Sponges & Scouring Pads,852232
855176,True,Laundry Balls & Discs,852360
855304,True,Washboards,852360
855432,True,Backdrops & Banners,852488
855560,True,Cards,831112
855688,True,Disposable Tableware,852488
855696,True,Men's Perfume,856208
855816,True,"Party Hats, Masks & Accessories",852488
855824,True,Unisex Perfume,856208
855944,True,Party Bags & Gifts,852488
855952,True,Women's Perfume,856208
856072,True,Cake Decorations,852488
856080,True,Perfume Sets,856208
856200,True,Hot Water Bottles,852616
856328,True,Ice Packs,981128
856456,True,Lighter Accessories,852616
860424,True,Coffee Filters,858504
860680,True,Manual Coffee Grinders,858504
860808,True,Teapots,858504
860936,True,Tea Sets,858504
861064,True,Tea-Making Tools,858504
861192,True,Knife Sharpeners,858632
861320,True,Knife Blocks & Storage,858632
861448,True,Dolls,859656
861704,True,Doll Houses & Playsets,859656
862216,True,Barbecues,858760
862344,True,Barbecue Utensils,858760
862472,True,Arts & Crafts,859784
862600,True,Baking Sets,859016
862728,True,Maths Toys,859784
862856,True,Oven Mitts,859016
862984,True,Science & Technology Toys,859784
863112,True,Baking Trays,859016
863240,True,Shape Sorters,859784
863368,True,Decorating Tools,859016
863624,True,Cookware Sets,859144
863752,True,Musical Toys,859784
863880,True,Pans & Woks,859144
864008,True,Steamers,859144
864136,True,Toy Tablets & Computers,859784
864264,True,Pressure Cookers,859144
864392,True,Disposable Cookware,859144
864520,True,Ride-ons Toys,859912
864648,True,Napkins,859272
864776,True,Playground Equipment,859912
864904,True,Kettles & Jugs,859400
865032,True,Hip Flasks,859400
865160,True,"Playhouses, Tents & Tunnels",859912
865288,True,Seasoning Utensils,859528
865416,True,"Pool, Water & Sand Toys",859912
865544,True,Kitchen Thermometers,859528
865672,True,Blasters & Toy Guns,859912
865800,True,Pasta & Pizza Utensils,859528
865928,True,Ice Cream Utensils,859528
866056,True,Sports Toys,859912
866184,True,Egg Utensils,859528
866312,True,Flying Toys,859912
866440,True,Seafood Utensils,859528
866568,True,Drinking Utensils,859528
866696,True,Kites & Wind Spinners,859912
866824,True,Openers,859528
866952,True,Oil Dispensers,859528
867080,True,Airplanes & Helicopters,860040
867208,True,Peelers & Cutters,859528
867336,True,Motorcycles,860040
867464,True,Boats & Submarines,860040
867592,True,"Cars, Lorries & Trains",860040
867720,True,Animals,860040
867848,True,Tanks,860040
867976,True,Robots,860040
868104,True,Electric Toy Accessories,860040
868232,True,Magic Cubes,860168
868360,True,Puzzles,860168
868488,True,Dice,860168
868616,True,Board Games,860168
868744,True,Card Games,860168
868872,True,Magic Acrobatics Equipment,860168
869000,True,Pretend Play,860296
869128,True,Novelty & Gag Toys,860296
869256,True,Action & Toy Figures,860296
869512,True,Building Toys,860296
869640,True,Stress Relief Toys,860296
869768,True,Yo-yos,860296
869896,True,Capsule Toys,860296
870024,True,Spinning Tops,860296
870152,True,Keyboards & Pianos,860552
870280,True,Percussion Instruments,860552
870408,True,Wind Instruments,860552
870664,True,Guitars & Stringed Instruments,860552
870792,True,Music Accessories,860552
870920,True,Electronic Synthesizer,860552
873480,True,Acne Treatments,848776
873608,True,Body Masks,849160
873736,True,Body & Massage Oil,849160
873864,True,Sunscreen & Sun Care,849160
873992,True,Electric Shavers,849416
874120,True,Electric Toothbrushes,849416
874248,True,Oral Irrigators,849416
874376,True,Hair Dryers,849416
874504,True,Curlers & Straighteners,849416
874632,True,Hair Trimmers & Clippers,849416
875016,True,Earwax Removal Products,849544
875144,True,Ear Plugs,849544
875272,True,Denture Care,849672
875400,True,Nasal Cleaning,849672
875528,True,Tampons,849800
875656,True,Family Planning Tests,924424
875784,True,Menstrual Cups,849800
875912,True,Tables & Desks,871048
876040,True,Chairs,871048
876168,True,Stools & Benches,871048
876296,True,Beds,871048
876424,True,Mattresses,871048
876680,True,Cupboards & Cabinets,871048
876936,True,Wardrobes,871048
877064,True,Indoor Furniture Sets,871048
877192,True,TV Stands & Bedside Tables,871048
877448,True,Outdoor Sofas,871176
877704,True,Outdoor Chairs,871176
877960,True,Patio Umbrellas,871176
878088,True,Patio Swings,871176
878344,True,Outdoor Furniture Sets,871176
878472,True,Outdoor Tables,871176
878728,True,Stools & Benches,871176
878856,True,Outdoor Shelves,871176
879240,True,Beds,871304
879368,True,Sofas,871304
879624,True,Chairs,871304
879752,True,Stools & Benches,871304
879880,True,Cabinets,871304
880136,True,Furniture Sets,871304
880264,True,Tables & Desks,871304
880392,True,Wardrobes,871304
880520,True,Bedside Tables,871304
880648,True,Mattresses,871304
880904,True,Salon Furniture,871432
881032,True,Hotel Furniture,871432
881160,True,School Furniture,871432
881288,True,Restaurant Furniture,871432
881416,True,Office Furniture,871432
882952,True,Power Tool Accessories,871560
883208,True,Industrial Tweezers,871688
883336,True,Hammers,871688
883976,True,Screwdrivers,871688
884104,True,Wrenches,871688
884232,True,Chisels,871688
884488,True,Tool Kits,871688
884616,True,Optical Instruments,871816
884744,True,Pressure Measuring Instruments,871816
884872,True,Temperature Measuring Instruments,871816
885000,True,Hand Measuring Tools,871816
885128,True,Physical Measuring Instruments,871816
885256,True,Electrical Measuring Instruments,871816
885384,True,Grass Trimmers,871944
885512,True,Leaf Blowers & Vacuums,871944
885640,True,Spades & Shovels,871944
885768,True,Pruning Tools,871944
885896,True,Hoes & Rakes,871944
886024,True,Forks & Scoops,871944
886152,True,Gardening Gloves & Protective Gear,871944
886280,True,Garden Cleaning Tools,871944
886536,True,Soldering Stations,872072
886664,True,Welders,872072
886792,True,Welding Accessories,872072
886920,True,Tool Bags,872200
887048,True,Tool Cases & Boxes,872200
887176,True,Tool Racks & Bars,872200
887304,True,Furniture Hardware,872328
887432,True,Window Hardware,872328
887560,True,Door Hardware,872328
887688,True,Mechanical Hardware,872328
887816,True,Fasteners & Hooks,872328
887944,True,"Ropes, Chains & Pulleys",872328
888072,True,Padlocks & Hasps,872328
888200,True,"Adhesives, Tapes & Sealers",872328
888328,True,Clamps,872328
888456,True,Swimwear,877320
888584,True,Socks & Tights,877320
888712,True,Bottoms,877320
888968,True,Gift Sets,877320
889096,True,Dresses,877320
889224,True,Tops,877320
889352,True,Jackets & Coats,877320
889480,True,Sleepwear,877320
889608,True,Baby Carriers,877576
889736,True,Stroller Accessories,877576
889864,True,Baby Car Seats,877576
889992,True,Car Seat Accessories,877576
890120,True,Diaper Bags,877576
890248,True,Child Harnesses & Reins,877576
890376,True,"Baby Bottle Warmers, Coolers & Sterilizers",877832
890504,True,Breast Pads,877832
890632,True,Nursing Covers,877832
890760,True,Bibs & Burp Cloths,961928
890888,True,Dummies,877832
891016,True,Baby Walkers,878216
891144,True,Mosquito Netting,878600
891272,True,Gates & Doorways,878600
891400,True,Playgyms & Playmats,878984
891528,True,Playpens,878984
891656,True,Bath Toys,878984
891784,True,Baby Sound Toys,878984
891912,True,"Pacifiers, Teethers & Teething Relief",879112
892040,True,Early Education & Smart Toys,878984
892168,True,Baby Baths & Bath Seats,879112
892296,True,Towels & Shower Caps,879112
892424,True,Baby Bath Supplies,879112
892552,True,Fragrances,879112
892680,True,Baby Grooming Tools,879112
892808,True,Wipes & Holders,879112
892936,True,Nursing Clothes,880008
893064,True,Maternity Pillows,880008
893192,True,Supporting Belts,880008
893320,True,Maternity Skincare,880008
893448,True,Potty Training & Commode Chairs,878216
893576,True,Lighting Accessories,872456
893704,True,"Bulbs, Tubes & Strips",872456
893832,True,Indoor Lighting,872456
893960,True,Portable Lighting,872456
894088,True,Outdoor Lighting,872456
894216,True,Novelty Lighting,872456
894344,True,Professional Lighting,872456
894472,True,Commercial Lighting,872456
894480,True,7Level New L3-01,894352
894600,True,Connectors & Terminals,872584
894728,True,Switches & Accessories,872584
894856,True,Relays & Breakers,872584
894984,True,Power Supplies,872584
895112,True,"Motors, Generators & Accessories",872584
895240,True,Electrical Sockets & Accessories,872584
895368,True,Wires & Cables,872584
895496,True,Transformers,872584
895624,True,Kitchen Taps,872712
895752,True,Kitchen Sinks,872712
895880,True,Kitchen Cabinets,872712
896008,True,Water Filtration Devices,872712
896136,True,Kitchen Fixture Accessories,872712
896264,True,Kitchen Fixture Sets,872712
896392,True,Smart Home Controls,872840
896520,True,Temperature Control Systems,872840
896648,True,Automatic Curtain Control Systems,872840
896776,True,Smart Motion Sensors,872840
896904,True,"Heating, Cooling & Ventilation",872968
897032,True,"Doors, Gates & Windows",872968
897160,True,Wallpaper & Wall Trim,872968
897288,True,Paint Supplies & Tools,872968
897544,True,Ladders,872968
897672,True,Trollies,872968
897800,True,Shower Equipment,873096
897928,True,Hooks & Bars,873096
898056,True,Bathroom Sinks,873096
898184,True,Bathroom Taps,873096
898312,True,Bidets & Bidet Parts,873096
898440,True,Toilets & Toilet Parts,873096
898568,True,Bathroom Mirrors,873096
898696,True,Bathroom Fixture Accessories,873096
898824,True,Bathroom Fixture Sets,873096
898952,True,Security Alarms,873224
899080,True,Doorbells & Intercoms,873224
899336,True,Safes,831112
899464,True,Emergency Kits,873224
899592,True,Beekeeping Supplies,873352
899720,True,Plant Care & Support,873352
899976,True,Garden Decor,873352
900104,True,Watering & Irrigation,873352
900232,True,Garden Pots & Planters,873352
900872,True,Casual Trainers,900488
901000,True,Flats,900488
901128,True,Sandals & Flip Flops,900488
901256,True,Slip-Ons,900488
901384,True,Mules & Clogs,900488
901640,True,Formal Shoes,900616
901768,True,Slip-Ons & Flat Shoes,900616
901896,True,Mules & Clogs,900616
902024,True,Shoe Horns & Trees,900744
902152,True,Shoelaces,900744
902280,True,Cleaning & Care,900744
903048,True,Fanny Packs & Belt Bags,902408
903176,True,Tote Bags,902408
903304,True,Tote Bags,902536
903432,True,Briefcases,902536
903560,True,Fanny Packs & Belt Bags,902536
903688,True,Luggage,902664
903816,True,Travel Organizers,902664
903944,True,Passport Holders & Covers,902664
904072,True,Instrument Bags & Cases,860552
904200,True,Lunch Bags,902792
904328,True,Cooler Bags,902792
904456,True,Shopping Bags,902792
904584,True,Bag Straps & Chains,902920
904712,True,Bag Hangers,902920
904840,True,Charms & Twillies,902920
904968,True,Bag Organizers,902920
905096,True,Cleaning & Care,902920
905992,True,Scarves & Shawls,905224
906120,True,Gloves,905224
906248,True,Hats,905224
906376,True,Belts,905224
906504,True,Ties & Bow ties,905224
906632,True,Handkerchiefs,905224
906760,True,Face Covering Masks & Accessories,905224
906888,True,Cufflinks,905224
907016,True,Glasses Cases & Accessories,905352
907144,True,Unisex Watches,905480
907400,True,Charms & Pendants,905608
907528,True,Body Jewelry,905608
907656,True,Keychains,905608
907784,True,Jewelry Sets,905608
908424,True,Hairbands & Scrunchies,905864
908552,True,Hair Clips & Hair Pins,905864
908680,True,Human Hair Silk Base Lace Wigs,810128
908808,True,Synthetic Costume Wigs,810128
908936,True,Headpieces & Crowns,905864
909832,True,Mobile Phone Parts,909064
909960,True,Selfie Accessories,909064
910088,True,Mobile Lenses & Flashes,909064
910216,True,SIM Cards & Accessories,909064
910344,True,Phone Holders & Mounts,909064
910472,True,Casting Devices,909064
910600,True,Walkie Talkies,909320
910728,True,Power Banks,909064
910856,True,Point & Shoot Cameras,909192
910984,True,Mirrorless Cameras,909192
911112,True,Action Cameras,909192
911240,True,Video Camcorders,909192
911368,True,Instant Cameras,909192
911496,True,Film Cameras,909192
911624,True,DSLRs,909192
911752,True,Security Cameras & Systems,909192
911880,True,Camera Lenses,909192
912008,True,Drones & Accessories,909192
912136,True,Camera Care,909192
912264,True,Microphones,909320
912392,True,Projectors,909320
912520,True,Home Cinema Systems,909320
912648,True,MP3 & MP4 Players,909320
912776,True,CD & DVD Players,909320
912904,True,Voice Recorders,909320
913032,True,Radio & Cassette Players,909320
913160,True,Amplifiers & Mixers,909320
913288,True,AV Receivers,909320
913416,True,Audio & Video Accessories,909320
913544,True,Home Games Consoles,909448
913672,True,Handheld Games Consoles,909448
913800,True,Video Games,909448
913928,True,Console Accessories,909448
914056,True,Fitness Trackers,909576
914184,True,GPS Trackers,909576
914312,True,VR Devices,909576
914440,True,eReader Device,909704
914568,True,E-dictionaries,909704
924808,True,Bathroom Scales,924424
926344,True,Photography & Video,986760
926472,True,Biographies & Memoirs,986760
926600,True,Business & Management,989320
926728,True,Children's Literature & Art,989704
926856,True,Literature,986760
926984,True,Textbooks,992904
927496,True,Psychology & Relationships,927112
927624,True,Religion & Philosophy,927112
927752,True,"Politics, Law & Social Sciences",927112
927880,True,Natural Sciences,990216
928008,True,History & Culture,927112
928136,True,Career & Self-Help,927112
928264,True,Parenting & Family,927112
928392,True,Recipes & Cooking,992392
928520,True,Crafts & DIY,992392
928648,True,"Health, Fitness & Dieting",992392
928904,True,Medical,990216
929032,True,Travel & Maps,992392
929160,True,Language & Dictionaries,992904
929288,True,Comics & Manga,992392
929416,True,Horoscopes,992392
929544,True,Computers & Networking,990216
930440,True,Video Surveillance,929928
930568,True,Alarm Systems & Security,929928
930952,True,Car Video Players,929928
931080,True,GPS & Accessories,929928
931208,True,Car Electrical Appliances,929928
931336,True,Car Audio,929928
931464,True,Side Mirror Folding Kits,930056
931592,True,Car Covers & Shelters,930056
931720,True,Car Stickers,930056
931848,True,Window Tints,930056
931976,True,Window Films & Solar Protection,930056
932104,True,Number Plates,930056
932232,True,Car Tax Disc Holders,930056
932360,True,Reflective Strips,930056
932488,True,Neck Pillows,930184
932616,True,Interior Stickers,930184
932744,True,Rear Racks & Accessories,930184
932872,True,Interior Moldings,930184
933000,True,Car Key Cases,930184
933512,True,Shelves & Racks,871304
934152,True,Electric Mops,844808
934280,True,Clothes & Shoe Dryers,844808
934408,True,Electronic Mosquito Killers,844808
934536,True,Coffee Machines & Accessories,844168
934664,True,Bread Makers,844168
934792,True,Mixers,844168
934920,True,Water Filters,844168
935048,True,Water Coolers & Dispensers,844168
935176,True,Food Processors,844168
935304,True,Fryers,844168
935432,True,Kitchen Appliance Parts,844168
935688,True,Clothing Sets,601310
935816,True,Dresses,601310
935944,True,Robes,601310
936072,True,Gamis,601310
936328,True,American Football,834952
936584,True,Cricket,834952
936840,True,Premier League,936712
936968,True,Basketball,936712
937096,True,Cricket,936712
937224,True,Golf,936712
937352,True,Gaming,936712
937480,True,Rugby,936712
937608,True,Tennis,936712
937864,True,Sports Trading Cards,810000
937992,True,Jerseys,937736
938120,True,Photographs,937736
938248,True,Balls,937736
938376,True,Trophies,937736
938504,True,Figurines,937736
938632,True,Gloves,937736
938760,True,Hats,937736
938888,True,Shoes,937736
939016,True,Books,937736
939144,True,Golf Clubs,937736
939272,True,Flags & Banners,937736
939400,True,Prints & Posters,937736
939528,True,Magazines,937736
939784,True,Resistance Bands,835336
939912,True,Roller Skating,835592
940040,True,Scooters & Ride-ons,835336
940168,True,Sports Water Bottles,834824
941064,True,Code Readers & Scanners,940296
941192,True,Diagnostic Tools,940296
941320,True,Sheet Metal Tools,940296
941448,True,Car Battery Repair Tools,940296
941576,True,Car Inspection Tools,940296
941704,True,Engine & Transmission Repair Tools,940296
941832,True,Tire Repair & Fitting Tools,940296
941960,True,Assembly & Disassembly Tools,940296
942088,True,Car Body Repair Tools,940296
942216,True,Decorative Lights,940424
942344,True,Light Bars & Work Lights,940424
944264,True,Transportation & Storage,940680
944648,True,Polishing Machines & Accessories,940808
944776,True,Paint & Window Repair Tools,940808
944904,True,Interior Care,940808
945032,True,Car Wash Accessories,940808
945160,True,Water Guns & Snow Foam Lances,940808
945288,True,Cleaning & Care Fluids,940808
945416,True,Window Repair,940808
945544,True,Paint Care,940808
945672,True,Engine Care,940808
945800,True,Car Washers,940808
946312,True,Protective Gear,940936
951176,True,Essential Oils for Aromatherapy,950792
951688,True,Scrapbooking & Stamping,951560
951816,True,Knitting & Crochet,951560
951944,True,Beading & Jewelry Making,951560
952072,True,Needlework,951560
952200,True,DIY Painting Supplies,951560
952328,True,Specialty DIY Supplies,951560
952456,True,Leathercraft,951560
952584,True,Candle & Soap Making,951560
953480,True,"CD, DVD & Vinyl Records",953352
953608,True,Figurines & Statues,953352
953736,True,Postage Stamps,953352
953864,True,Model Cars & Diecast Toys,953352
953992,True,Plates,953352
954120,True,Prints & Posters,953352
954248,True,Badge Making,951560
954376,True,Pottery & Ceramics,951560
954504,True,DIY Woodwork,951560
954632,True,Felt Crafts,951560
954760,True,Ties & Bow ties,806792
958216,True,Artificial Gemstone Necklaces & Pendants,964360
958984,True,Jade Necklaces & Pendants,963848
959112,True,Jade Rings,963848
959240,True,Natural Crystal Necklaces & Pendants,955400
959368,True,Natural Crystal Rings,955400
959496,True,Natural Crystal Bracelets & Anklets,955400
959624,True,Natural Crystal Earrings,955400
959752,True,Natural Crystal Jewelry Sets,955400
959880,True,Natural Crystal Clothes Accessories,955400
960008,True,Natural Crystal Decorations,955400
960136,True,Semi-finished Natural Crystal,955400
960264,True,Tights,803592
960392,True,Earmuffs,905224
960520,True,Face Masks,806792
960648,True,Vests,839944
960776,True,Polo Shirts,839944
960904,True,Baby Sports & Outdoor Play,878984
961032,True,Polo Shirts,842248
961160,True,Dolls & Stuffed Toys,878984
961288,True,Roly-Poly Toys,878984
961416,True,Rocking Horses & Animals,878984
961544,True,Gift Sets,878984
961672,True,Bridesmaid Dresses,842504
962056,True,Baby Gloves,961928
962184,True,Baby Scarves,961928
962312,True,Baby Hats & Caps,961928
962440,True,Baby Earmuffs,961928
962568,True,Baby Face Masks,961928
962696,True,Baby Hair Accessories,961928
962952,True,Formula & Milk Storage & Organization,877832
963080,True,Slime & Squishy Toys,860296
963592,True,Dancewear & Dance Costumes,834568
963720,True,Sports Skirts,834568
963976,True,Sports Dresses,834568
964872,True,Non-natural Crystal Necklaces & Pendants,961800
965000,True,Non-natural Crystal Rings,961800
965128,True,Non-natural Crystal Bracelets & Anklets,961800
965256,True,Non-natural Crystal Earrings,961800
965384,True,Sports Gloves,834824
965512,True,Sports Headbands,834824
965640,True,Sports Wristbands,834824
965768,True,Sports Tapes,834824
965896,True,Shoe Bags,834824
966024,True,Life Jackets & Vests,834824
966152,True,Swimming Caps,834824
966280,True,Ice Skating,835208
966408,True,Curling,835208
966536,True,Sledding,835208
966664,True,Snowshoeing,835208
966792,True,Canoing,835080
966920,True,Kayaking,835080
967048,True,Kitesurfing,835080
967176,True,Rowing,835080
967304,True,Sailing,835080
967432,True,Stand Up Paddleboarding,835080
967560,True,Water Skiing & Wakeboarding,835080
967688,True,Water Polo,835080
967816,True,Windsurfing,835080
967944,True,American Handball,834952
968072,True,Handball,834952
968200,True,Futsal,834952
968328,True,Hockey,834952
968456,True,Netball,834952
968584,True,Polo,834952
968712,True,Softball,834952
968840,True,Ballet & Dance,835592
968968,True,Karate,835592
969096,True,Climbing,835592
969352,True,Cheerleading,835592
969480,True,Gymnastics,835592
969608,True,Aerobics,835592
969736,True,Disc Sports,835592
969992,True,Running,835592
970248,True,Triathlon,835592
970376,True,Racing,835592
970504,True,E-sports,835592
970888,True,Non-natural Crystal Jewelry Sets,961800
971016,True,Non-natural Crystal Clothes Accessories,961800
971144,True,Non-natural Crystal Decorations,961800
971272,True,Semi-finished Non-natural Crystal,961800
971400,True,Jade Bracelets & Anklets,963848
971528,True,Jade Earrings,963848
971656,True,Jade Jewelry Sets,963848
971784,True,Jade Clothes Accessories,963848
971912,True,Jade Decorations,963848
972040,True,Semi-finished Jade,963848
972168,True,"Ruby, Sapphire & Emerald Necklaces & Pendants",964104
972296,True,"Ruby, Sapphire & Emerald Rings",964104
972424,True,"Ruby, Sapphire & Emerald Bracelets & Anklets",964104
972552,True,"Ruby, Sapphire & Emerald Earrings",964104
972680,True,"Ruby, Sapphire & Emerald Jewelry Sets",964104
972808,True,"Ruby, Sapphire & Emerald Clothes Accessories",964104
972936,True,"Semi-finished Ruby, Sapphire & Emerald",964104
973064,True,Semiprecious Stone Necklaces & Pendants,964232
973192,True,Semiprecious Stone Rings,964232
973320,True,Semiprecious Stone Bracelets & Anklets,964232
973448,True,Semiprecious Stone Earrings,964232
973576,True,Semiprecious Stone Jewelry Sets,964232
973704,True,Semiprecious Stone Clothes Accessories,964232
973832,True,Semi-finished Semiprecious Stones,964232
973960,True,Artificial Gemstone Rings,964360
974088,True,Artificial Gemstone Bracelets & Anklets,964360
974216,True,Artificial Gemstone Earrings,964360
974344,True,Artificial Gemstone Jewelry Sets,964360
974472,True,Artificial Gemstone Clothes Accessories,964360
974600,True,Pearl Necklaces & Pendants,964488
974728,True,Pearl Rings,964488
974856,True,Pearl Bracelets & Anklets,964488
974984,True,Pearl Earrings,964488
975112,True,Pearl Jewelry Sets,964488
975240,True,Pearl Clothes Accessories,964488
975368,True,Pearl Decorations,964488
975496,True,Semi-finished Pearls,964488
975624,True,Amber Necklaces & Pendants,964616
975752,True,Amber Rings,964616
975880,True,Amber Bracelets & Anklets,964616
976008,True,Amber Earrings,964616
